phone,start,end,rate
89128902560,2018-11-05 00:04:03.000000,2018-11-05 00:15:21.935894,
89470270618,2018-11-07 13:43:39.000000,2018-11-07 13:57:28.231285,3.0
89533176506,2018-11-11 22:20:24.000000,2018-11-11 22:31:06.322073,
89703020207,2018-11-18 11:19:38.000000,2018-11-18 11:27:35.303142,4.0
89128902560,2018-11-22 02:44:19.000000,2018-11-22 02:56:12.839994,
89703020207,2018-11-29 03:55:09.000000,2018-11-29 04:01:44.428022,
89470270618,2018-12-01 10:57:04.000000,2018-12-01 11:08:47.482812,4.0
89470270618,2018-12-02 02:38:52.000000,2018-12-02 02:52:04.584699,
89128902560,2018-12-17 13:49:14.000000,2018-12-17 13:59:28.514450,3.0
89642205801,2018-12-19 13:14:39.000000,2018-12-19 13:23:33.280017,2.0
89128902560,2018-12-20 14:04:04.000000,2018-12-20 14:15:40.813856,
89703020207,2018-12-25 13:19:49.000000,2018-12-25 13:26:35.223905,2.0
89703020207,2018-12-25 16:45:05.000000,2018-12-25 16:52:10.561212,3.0
89128902560,2019-01-07 03:04:30.000000,2019-01-07 03:16:21.716867,1.0
89927643310,2019-01-07 03:25:59.000000,2019-01-07 03:42:43.177100,
89642205801,2019-01-12 19:02:40.000000,2019-01-12 19:11:41.021644,
89703020207,2019-01-19 01:30:37.000000,2019-01-19 01:36:45.884410,
89128902560,2019-01-24 14:45:39.000000,2019-01-24 14:55:31.920706,
89927643310,2019-01-30 08:19:11.000000,2019-01-30 08:34:20.186186,
89703020207,2019-02-14 11:42:35.000000,2019-02-14 11:50:36.485721,
89128902560,2019-02-21 00:38:31.000000,2019-02-21 00:49:16.752870,
89927643310,2019-02-21 22:00:14.000000,2019-02-21 22:16:57.424875,
89703020207,2019-03-11 06:24:03.000000,2019-03-11 06:31:27.140811,
89927643310,2019-03-14 03:17:28.000000,2019-03-14 03:33:50.647353,2.0
89128902560,2019-03-20 05:05:48.000000,2019-03-20 05:17:20.744094,
89128902560,2019-04-06 09:37:00.000000,2019-04-06 09:47:05.121139,4.0
89927643310,2019-04-11 08:09:42.000000,2019-04-11 08:25:18.430740,3.0
89199953763,2019-04-12 23:16:13.000000,2019-04-12 23:21:11.064067,5.0
89199953763,2019-04-15 08:59:42.000000,2019-04-15 09:04:41.653506,2.0
89128902560,2019-05-02 04:56:20.000000,2019-05-02 05:06:37.205853,
89927643310,2019-05-09 22:54:10.000000,2019-05-09 23:09:29.789320,
89199953763,2019-05-12 23:14:10.000000,2019-05-12 23:19:42.049958,4.0
89128902560,2019-05-29 15:50:50.000000,2019-05-29 16:02:35.073694,
89927643310,2019-06-07 20:47:10.000000,2019-06-07 21:02:47.746201,
89128902560,2019-06-11 20:37:09.000000,2019-06-11 20:47:14.026368,
89927643310,2019-06-29 14:43:44.000000,2019-06-29 14:59:59.126850,
89927643310,2019-06-29 14:46:56.000000,2019-06-29 15:02:33.959478,
89927643310,2019-07-27 11:12:21.000000,2019-07-27 11:28:05.403481,
89927643310,2019-08-14 21:02:01.000000,2019-08-14 21:17:42.151063,3.0
89752961042,2019-08-15 12:45:13.000000,2019-08-15 12:57:27.409418,
89752961042,2019-08-17 19:18:38.000000,2019-08-17 19:28:56.308575,
89571582679,2019-08-25 02:59:25.000000,2019-08-25 03:11:06.245308,
89927643310,2019-09-10 05:37:11.000000,2019-09-10 05:52:15.343378,
89752961042,2019-09-15 12:11:21.000000,2019-09-15 12:25:02.745736,
89908244028,2019-10-02 01:55:59.000000,2019-10-02 02:08:33.841005,2.0
89752961042,2019-10-05 01:09:18.000000,2019-10-05 01:19:36.899233,
89908244028,2019-10-13 20:22:45.000000,2019-10-13 20:35:11.785861,
89752961042,2019-10-16 04:03:38.000000,2019-10-16 04:15:55.946482,2.0
89908244028,2019-10-25 10:21:38.000000,2019-10-25 10:33:45.951012,
89908244028,2019-11-02 05:57:59.000000,2019-11-02 06:09:33.896283,2.0
89301979815,2019-11-23 08:39:48.000000,2019-11-23 08:56:39.743277,
89301979815,2019-12-16 08:27:08.000000,2019-12-16 08:41:26.398085,
89301979815,2020-01-08 10:58:51.000000,2020-01-08 11:14:12.591733,
89301979815,2020-01-24 20:14:20.000000,2020-01-24 20:29:35.361957,1.0
89301979815,2020-02-09 11:38:30.000000,2020-02-09 11:52:06.450800,1.0
89301979815,2020-02-28 03:21:02.000000,2020-02-28 03:36:44.370132,
89301979815,2020-03-12 10:36:08.000000,2020-03-12 10:50:56.533155,
89001230451,2020-03-17 14:52:58.000000,2020-03-17 15:04:39.382689,
89301979815,2020-03-27 18:58:09.000000,2020-03-27 19:13:02.898229,
89042140781,2020-03-31 23:07:42.000000,2020-03-31 23:21:21.198266,
89001230451,2020-04-02 16:39:35.000000,2020-04-02 16:51:33.122962,3.0
89042140781,2020-04-09 08:03:54.000000,2020-04-09 08:18:48.498607,
89001230451,2020-04-16 14:14:38.000000,2020-04-16 14:27:19.974987,
89301979815,2020-04-21 12:55:39.000000,2020-04-21 13:11:33.918838,
89001230451,2020-04-23 05:28:57.000000,2020-04-23 05:41:59.371238,4.0
89042140781,2020-05-04 21:07:54.000000,2020-05-04 21:24:07.241898,
89001230451,2020-05-15 03:08:51.000000,2020-05-15 03:21:08.182633,3.0
89042140781,2020-05-15 18:56:59.000000,2020-05-15 19:12:41.225817,
89001230451,2020-05-15 19:44:53.000000,2020-05-15 19:57:45.739418,2.0
89301979815,2020-05-16 13:18:30.000000,2020-05-16 13:34:14.122935,
89042140781,2020-05-16 20:48:50.000000,2020-05-16 21:03:36.634077,3.0
89301979815,2020-05-17 07:02:14.000000,2020-05-17 07:17:20.158621,
89301979815,2020-05-30 17:38:41.000000,2020-05-30 17:53:45.187952,
89001230451,2020-06-01 04:48:16.000000,2020-06-01 04:59:53.970355,
89042140781,2020-06-04 19:38:16.000000,2020-06-04 19:54:09.686461,3.0
89001230451,2020-06-12 20:20:25.000000,2020-06-12 20:33:43.206949,
89001230451,2020-06-15 07:14:57.000000,2020-06-15 07:25:20.503505,3.0
89042140781,2020-06-15 20:39:32.000000,2020-06-15 20:53:40.013605,
89301979815,2020-06-18 16:32:32.000000,2020-06-18 16:46:51.705918,
89301979815,2020-06-27 16:07:40.000000,2020-06-27 16:23:27.109221,
89301979815,2020-06-28 03:18:46.000000,2020-06-28 03:34:23.301104,
89301979815,2020-07-03 18:57:56.000000,2020-07-03 19:12:35.318883,
89001230451,2020-07-12 13:34:59.000000,2020-07-12 13:47:15.301833,
89042140781,2020-07-14 18:42:27.000000,2020-07-14 18:56:24.624894,2.0
89301979815,2020-07-18 10:28:37.000000,2020-07-18 10:43:54.391169,
89001230451,2020-07-20 23:01:43.000000,2020-07-20 23:14:16.784695,
89001230451,2020-07-30 10:52:39.000000,2020-07-30 11:05:16.505306,3.0
89001230451,2020-08-01 20:08:43.000000,2020-08-01 20:21:03.045034,
89042140781,2020-08-04 17:43:20.000000,2020-08-04 17:59:32.536976,
89301979815,2020-08-06 13:59:16.000000,2020-08-06 14:15:15.364828,
89971521112,2020-08-14 01:15:09.000000,2020-08-14 01:25:47.202190,
89301979815,2020-08-19 19:53:00.000000,2020-08-19 20:10:01.473882,
89001230451,2020-08-20 22:21:57.000000,2020-08-20 22:34:21.690316,
89042140781,2020-08-22 20:00:29.000000,2020-08-22 20:15:33.117890,
89042140781,2020-08-24 01:47:56.000000,2020-08-24 02:02:02.059467,2.0
89001230451,2020-08-29 14:21:54.000000,2020-08-29 14:34:16.885013,
89971521112,2020-09-08 16:59:10.000000,2020-09-08 17:10:19.864117,4.0
89042140781,2020-09-09 03:46:36.000000,2020-09-09 04:02:23.631869,
89971521112,2020-09-16 00:25:25.000000,2020-09-16 00:37:00.196757,4.0
89971521112,2020-09-18 08:20:54.000000,2020-09-18 08:32:01.402145,
89042140781,2020-10-06 01:32:07.000000,2020-10-06 01:47:48.325231,
89971521112,2020-10-07 02:23:03.000000,2020-10-07 02:35:34.400918,4.0
89971521112,2020-10-21 00:27:07.000000,2020-10-21 00:37:30.633408,
89971521112,2020-11-01 17:24:51.000000,2020-11-01 17:35:08.345099,
89971521112,2020-11-15 12:56:47.000000,2020-11-15 13:09:48.178538,
89971521112,2020-11-24 00:10:24.000000,2020-11-24 00:21:06.506199,
89971521112,2020-11-27 10:41:41.000000,2020-11-27 10:52:00.206417,3.0
89971521112,2020-12-13 01:31:24.000000,2020-12-13 01:42:31.140206,
89105516364,2020-12-27 16:10:02.000000,2020-12-27 16:19:32.344967,
89829239414,2020-12-31 22:39:26.000000,2020-12-31 22:50:56.985740,2.0
89829239414,2021-01-02 23:10:51.000000,2021-01-02 23:22:16.040906,
89829239414,2021-01-09 04:57:48.000000,2021-01-09 05:09:01.754503,2.0
89105516364,2021-01-25 11:31:22.000000,2021-01-25 11:42:04.746270,
89263621548,2021-01-26 06:04:37.000000,2021-01-26 06:13:29.391262,5.0
89829239414,2021-01-30 05:34:27.000000,2021-01-30 05:46:23.096657,
89263621548,2021-02-01 16:05:54.000000,2021-02-01 16:15:47.203148,
89263621548,2021-02-09 16:40:30.000000,2021-02-09 16:50:56.895531,
89263621548,2021-02-12 14:23:01.000000,2021-02-12 14:32:51.496364,
89105516364,2021-02-15 07:39:08.000000,2021-02-15 07:50:20.997397,
89829239414,2021-02-19 03:47:08.000000,2021-02-19 03:58:50.013984,
89829239414,2021-02-20 13:51:35.000000,2021-02-20 14:03:23.058791,4.0
89105516364,2021-02-24 05:39:04.000000,2021-02-24 05:48:21.992673,
89105516364,2021-03-04 00:07:17.000000,2021-03-04 00:17:10.979726,
89263621548,2021-03-05 03:16:29.000000,2021-03-05 03:26:51.470120,3.0
89263621548,2021-03-06 08:35:38.000000,2021-03-06 08:44:33.564002,
89829239414,2021-03-07 18:52:26.000000,2021-03-07 19:04:48.072925,
89829239414,2021-03-11 03:07:19.000000,2021-03-11 03:18:15.625680,
89829239414,2021-03-11 22:24:20.000000,2021-03-11 22:36:09.455486,
89105516364,2021-03-14 08:20:12.000000,2021-03-14 08:30:45.377375,
89105516364,2021-03-14 08:40:53.000000,2021-03-14 08:50:56.404730,2.0
89829239414,2021-03-20 03:36:12.000000,2021-03-20 03:47:04.808991,
89829239414,2021-03-31 15:11:07.000000,2021-03-31 15:23:11.506698,2.0
89263621548,2021-04-03 00:36:06.000000,2021-04-03 00:45:44.610342,
89105516364,2021-04-03 06:25:34.000000,2021-04-03 06:35:39.752850,
89105516364,2021-04-07 06:27:25.000000,2021-04-07 06:37:45.589793,
89105516364,2021-04-08 10:11:56.000000,2021-04-08 10:23:25.047278,3.0
89829239414,2021-04-08 18:41:02.000000,2021-04-08 18:52:42.026900,3.0
89829239414,2021-04-08 23:33:19.000000,2021-04-08 23:45:50.318683,
89829239414,2021-04-16 12:16:51.000000,2021-04-16 12:28:41.826812,
89105516364,2021-04-21 17:10:33.000000,2021-04-21 17:20:44.727367,
89466961280,2021-04-23 09:38:51.000000,2021-04-23 09:52:55.099206,
89466961280,2021-04-24 07:17:47.000000,2021-04-24 07:32:04.562027,
89263621548,2021-04-28 17:43:32.000000,2021-04-28 17:51:40.790129,
89829239414,2021-04-28 19:11:27.000000,2021-04-28 19:21:21.306590,2.0
89105516364,2021-05-06 11:53:23.000000,2021-05-06 12:03:51.106810,3.0
89263621548,2021-05-20 01:22:38.000000,2021-05-20 01:32:03.814000,
89466961280,2021-05-22 22:40:58.000000,2021-05-22 22:55:18.060586,
89105516364,2021-06-01 15:46:47.000000,2021-06-01 15:57:05.844263,
89263621548,2021-06-13 15:39:31.000000,2021-06-13 15:48:38.564100,
89105516364,2021-06-30 10:05:41.000000,2021-06-30 10:15:11.441704,3.0
89263621548,2021-07-13 05:50:54.000000,2021-07-13 06:01:45.684809,
89105516364,2021-07-17 03:06:05.000000,2021-07-17 03:16:36.044488,3.0
89105516364,2021-07-18 14:21:58.000000,2021-07-18 14:31:21.786943,2.0
89208389501,2021-07-19 19:46:34.000000,2021-07-19 19:59:22.881540,
89263621548,2021-07-22 03:32:53.000000,2021-07-22 03:42:27.199228,5.0
89208389501,2021-07-26 21:53:40.000000,2021-07-26 22:06:21.212798,
89333195946,2021-07-30 16:14:18.000000,2021-07-30 16:25:37.991075,2.0
89105516364,2021-08-01 01:27:01.000000,2021-08-01 01:38:17.474754,
89208389501,2021-08-01 14:01:02.000000,2021-08-01 14:14:07.924945,3.0
89263621548,2021-08-05 09:20:22.000000,2021-08-05 09:29:04.950812,2.0
89333195946,2021-08-07 17:48:12.000000,2021-08-07 18:01:00.621795,2.0
89208389501,2021-08-08 16:13:15.000000,2021-08-08 16:27:07.332236,
89263621548,2021-08-10 22:32:14.000000,2021-08-10 22:41:18.397263,
89208389501,2021-08-20 19:06:25.000000,2021-08-20 19:21:14.417751,
89263621548,2021-09-03 02:15:47.000000,2021-09-03 02:25:55.401826,4.0
89333195946,2021-09-05 21:12:03.000000,2021-09-05 21:21:50.753022,
89333195946,2021-09-09 19:25:52.000000,2021-09-09 19:37:25.982886,
89208389501,2021-09-13 18:58:54.000000,2021-09-13 19:11:40.127438,
89333195946,2021-09-19 06:24:04.000000,2021-09-19 06:34:58.219620,
89263621548,2021-09-28 03:08:40.000000,2021-09-28 03:18:18.986921,
89263621548,2021-10-09 11:57:57.000000,2021-10-09 12:05:57.315699,
89333195946,2021-10-16 09:23:54.000000,2021-10-16 09:34:18.829190,
89263621548,2021-10-18 16:30:43.000000,2021-10-18 16:41:42.088451,
89333195946,2021-10-20 05:54:39.000000,2021-10-20 06:04:21.939582,
89070869889,2021-10-21 08:42:43.000000,2021-10-21 08:52:23.333644,3.0
89263621548,2021-11-11 08:42:53.000000,2021-11-11 08:51:35.039766,3.0
89333195946,2021-11-11 10:27:33.000000,2021-11-11 10:38:15.325888,
89070869889,2021-11-18 20:31:26.000000,2021-11-18 20:42:00.158812,
89263621548,2021-11-23 04:33:11.000000,2021-11-23 04:43:35.721753,2.0
89070869889,2021-11-24 04:58:45.000000,2021-11-24 05:09:42.360473,
89333195946,2021-12-09 15:16:35.000000,2021-12-09 15:27:51.755939,
89070869889,2021-12-14 14:35:34.000000,2021-12-14 14:47:14.976683,3.0
89545013182,2021-12-17 16:32:02.000000,2021-12-17 16:41:17.691211,
89070869889,2022-01-05 08:57:16.000000,2022-01-05 09:08:45.159810,
89545013182,2022-01-09 07:46:35.000000,2022-01-09 07:57:24.583419,
89545013182,2022-01-11 22:54:22.000000,2022-01-11 23:04:36.235794,
89070869889,2022-01-23 17:32:00.000000,2022-01-23 17:43:09.858335,
89070869889,2022-01-27 08:43:56.000000,2022-01-27 08:54:38.557045,
89545013182,2022-01-29 04:59:47.000000,2022-01-29 05:09:00.688631,
89070869889,2022-02-17 16:17:52.000000,2022-02-17 16:28:26.160300,1.0
89070869889,2022-02-21 19:25:22.000000,2022-02-21 19:35:28.441188,
89070869889,2022-03-20 17:22:42.000000,2022-03-20 17:32:01.251905,
89070869889,2022-04-15 08:37:07.000000,2022-04-15 08:48:10.747038,
89070869889,2022-04-16 20:33:12.000000,2022-04-16 20:43:54.281221,
